"Name","Num","Mmb","Hv","<Hv>","h:m:s","d:m:s","radD","radR"
"1375","Scl","1375",0,-139,0,"00 : 57 : 40.00","-33 : 24 : 34.7",-0.683201863487964,0.251618300495849
"1376","Scl","1376",0,-11,0,"00 : 57 : 29.08","-33 : 21 : 39.8",-0.670482776564055,0.250824175686192
"1377","Scl","1377",0.989,106,0,"00 : 57 : 58.36","-33 : 21 : 23.8",-0.669319223729392,0.252953477373625
"1378","Scl","1378",0,-56,0,"00 : 58 : 09.70","-33 : 21 : 17.2",-0.668839258185094,0.253778145445192
"1379","Scl","1379",0.992,107,0,"00 : 57 : 59.46","-33 : 24 : 49.0",-0.684241788833944,0.253033471631008
"1380","Scl","1380",0.999,119,0,"00 : 57 : 56.51","-33 : 24 : 17.7",-0.681965588601134,0.252818941577117
"1381","Scl","1381",0.999,111,0,"00 : 57 : 56.41","-33 : 22 : 51.9",-0.675726036525255,0.2528116693719
"1382","Scl","1382",0,56,0,"00 : 57 : 46.19","-33 : 20 : 53.0",-0.667079384522666,0.252068449998759
"1383","Scl","1383",0.993,121,0,"00 : 57 : 42.74","-33 : 18 : 33.2",-0.656912841629799,0.251817558918785
"1384","Scl","1384",0.988,84,0,"01 : 00 : 33.51","-33 : 45 : 51.0",-0.776017018667979,0.264236303767246
"1385","Scl","1385",1,108,0,"01 : 00 : 17.11","-33 : 42 : 30.9",-0.761465336029476,0.263043662111717
"1386","Scl","1386",0.999,101,0,"00 : 59 : 51.19","-33 : 46 : 39.3",-0.779529493787617,0.261158706519563
"1387","Scl","1387",1,117,0,"01 : 00 : 08.33","-33 : 39 : 45.3",-0.749422564190715,0.262405162493696
"1388","Scl","1388",1,108,0,"00 : 59 : 59.87","-33 : 38 : 57.7",-0.745960994507593,0.261789933932368
"1389","Scl","1389",1,105,0,"01 : 00 : 03.57","-33 : 46 : 33.6",-0.779114978090269,0.262059005525384
"1390","Scl","1390",1,105,0,"00 : 59 : 58.24","-33 : 47 : 18.0",-0.782343837206458,0.261671396987337
"1391","Scl","1391",1,115,0,"01 : 00 : 08.39","-33 : 44 : 07.6",-0.76849755847397,0.262409525816826
"1392","Scl","1392",1,112,0,"00 : 59 : 53.00","-33 : 40 : 00.0",-0.750491578357562,0.261290333433984
"1393","Scl","1393",0,-120,0,"00 : 59 : 52.25","-33 : 41 : 11.4",-0.755683932882245,0.26123579189486
"1394","Scl","1394",1,107,0,"00 : 59 : 59.65","-33 : 43 : 12.4",-0.764483301194383,0.261773935080891
"1395","Scl","1395",1,112,0,"00 : 59 : 46.03","-33 : 44 : 05.8",-0.76836665878007,0.260783460730384
"1396","Scl","1396",0.985,108,0,"01 : 00 : 01.74","-33 : 40 : 27.3",-0.752476890381705,0.261925924169919
"1397","Scl","1397",1,102,0,"01 : 00 : 07.42","-33 : 41 : 42.0",-0.757909227678538,0.262338985426224
"1398","Scl","1398",0.999,130,0,"01 : 00 : 02.85","-33 : 41 : 59.8",-0.7592036802071,0.262006645647824
"1399","Scl","1399",0,-68,0,"01 : 00 : 06.63","-33 : 42 : 47.5",-0.762672522095439,0.262281535005013
"1400","Scl","1400",1,122,0,"01 : 00 : 04.05","-33 : 53 : 16.5",-0.808414692908124,0.262093912110423
"1401","Scl","1401",0.999,126,0,"01 : 00 : 05.70","-33 : 51 : 52.0",-0.80226967950006,0.262213903496498
"1402","Scl","1402",0.999,105,0,"00 : 59 : 59.87","-33 : 48 : 13.4",-0.786372638896478,0.261789933932368
"1403","Scl","1403",1,116,0,"00 : 59 : 58.60","-33 : 47 : 37.0",-0.78372555619762,0.261697576926116
"1404","Scl","1404",0.998,113,0,"00 : 59 : 59.20","-33 : 46 : 40.9",-0.779645849071084,0.261741210157416
"1405","Scl","1405",0.987,114,0,"00 : 59 : 52.63","-33 : 51 : 16.0",-0.799651685622069,0.261263426274683
"1406","Scl","1406",0.994,108,0,"00 : 59 : 49.34","-33 : 45 : 56.6",-0.776424262160111,0.261024170723055
"1407","Scl","1407",1,113,0,"01 : 00 : 04.53","-33 : 44 : 49.5",-0.771544612459743,0.262128818695463
"1408","Scl","1408",1,121,0,"01 : 00 : 04.03","-33 : 44 : 07.7",-0.768504830679187,0.26209245766938
"1409","Scl","1409",1,110,0,"01 : 00 : 11.37","-33 : 40 : 12.7",-0.751415148420075,0.262626237532282
"1410","Scl","1410",1,109,0,"01 : 00 : 13.39","-33 : 41 : 55.6",-0.758898247588001,0.262773136077658
"1411","Scl","1411",1,106,0,"01 : 00 : 12.26","-33 : 42 : 08.1",-0.759807273240081,0.26269096015871
"1412","Scl","1412",0.999,109,0,"01 : 00 : 13.50","-33 : 42 : 31.9",-0.761538058081643,0.262781135503396
"1413","Scl","1413",1,120,0,"01 : 00 : 13.07","-33 : 42 : 47.4",-0.762665249890222,0.262749865020965
"1414","Scl","1414",1,120,0,"01 : 00 : 24.35","-33 : 44 : 44.8",-0.771202818814561,0.263570169769402
"1415","Scl","1415",1,108,0,"01 : 00 : 16.60","-33 : 39 : 36.0",-0.748746249105567,0.263006573865112
"1416","Scl","1416",0.998,117,0,"01 : 00 : 22.95","-33 : 40 : 14.8",-0.751567864729625,0.263468358896369
"1417","Scl","1417",1,111,0,"01 : 00 : 18.03","-33 : 40 : 40.5",-0.753436821470302,0.26311056639971
"1418","Scl","1418",1,115,0,"01 : 00 : 19.77","-33 : 42 : 26.2",-0.761123542384294,0.26323710277048
"1419","Scl","1419",1,111,0,"01 : 00 : 22.43","-33 : 43 : 17.0",-0.764817822634348,0.263430543429242
"1420","Scl","1420",1,111,0,"01 : 00 : 22.95","-33 : 51 : 03.9",-0.798771748790855,0.263468358896369
"1421","Scl","1421",1,108,0,"01 : 00 : 15.90","-33 : 47 : 27.4",-0.783027424496823,0.262955668428596
"1422","Scl","1422",1,108,0,"01 : 00 : 09.66","-33 : 51 : 32.5",-0.800851599482815,0.262501882823077
"1423","Scl","1423",1,120,0,"01 : 00 : 07.12","-33 : 49 : 04.7",-0.790103280172616,0.262317168810574
"1424","Scl","1424",1,108,0,"01 : 00 : 05.79","-33 : 45 : 50.9",-0.776009746462762,0.262220448481193
"1425","Scl","1425",1,108,0,"01 : 00 : 06.61","-33 : 45 : 35.8",-0.774911643475049,0.26228008056397
"1426","Scl","1426",1,104,0,"01 : 00 : 22.22","-33 : 36 : 41.4",-0.736048978797309,0.263415271798287
"1427","Scl","1427",1,114,0,"01 : 00 : 21.76","-33 : 38 : 49.6",-0.745371945885045,0.263381819654291
"1428","Scl","1428",1,109,0,"01 : 00 : 23.83","-33 : 38 : 59.0",-0.74605553317541,0.263532354302275
"1429","Scl","1429",1,110,0,"01 : 00 : 28.85","-33 : 40 : 08.1",-0.75108062698011,0.263897419004151
"1430","Scl","1430",1,107,0,"01 : 00 : 31.64","-33 : 41 : 30.8",-0.757094740694274,0.264100313529695
"1431","Scl","1431",1,113,0,"01 : 00 : 28.00","-33 : 42 : 42.6",-0.762316184039823,0.263835605259809
"1432","Scl","1432",1,125,0,"01 : 00 : 29.74","-33 : 43 : 13.2",-0.764541478836116,0.263962141630579
"1433","Scl","1433",1,113,0,"01 : 00 : 35.95","-33 : 38 : 12.0",-0.742637596723587,0.264413745574533
"1434","Scl","1434",1,104,0,"01 : 00 : 30.27","-33 : 39 : 18.3",-0.747459068782222,0.264000684318227
"1435","Scl","1435",1,122,0,"01 : 00 : 40.26","-33 : 41 : 47.6",-0.75831647117067,0.26472717761937
"1436","Scl","1436",1,117,0,"01 : 00 : 41.08","-33 : 42 : 15.2",-0.760323599810463,0.264786809702146
"1437","Scl","1437",1,119,0,"01 : 00 : 42.31","-33 : 43 : 31.9",-0.765901381211628,0.264876257826311
"1438","Scl","1438",1,104,0,"01 : 00 : 36.12","-33 : 43 : 25.7",-0.765450504488196,0.264426108323401
"1439","Scl","1439",1,102,0,"01 : 00 : 32.17","-33 : 44 : 28.3",-0.770002904953815,0.264138856217343
"1440","Scl","1440",1,110,0,"01 : 00 : 36.58","-33 : 48 : 56.1",-0.789477870523985,0.264459560467397
"1441","Scl","1441",1,109,0,"01 : 00 : 36.44","-33 : 47 : 38.5",-0.78383463927587,0.264449379380094
"1442","Scl","1442",1,98,0,"01 : 00 : 33.02","-33 : 47 : 33.0",-0.783434667988955,0.264200669961685
"1443","Scl","1443",1,119,0,"01 : 00 : 32.52","-33 : 46 : 46.4",-0.780045820357999,0.264164308935602
"1444","Scl","1444",0.999,106,0,"01 : 00 : 38.15","-33 : 46 : 14.2",-0.77770417027824,0.264573734089299
"1445","Scl","1445",1,102,0,"01 : 00 : 35.15","-33 : 45 : 41.4",-0.775318886967181,0.264355567932799
"1446","Scl","1446",0.995,96,0,"01 : 00 : 39.23","-33 : 45 : 31.7",-0.774613483061167,0.264652273905638
"1447","Scl","1447",0.999,112,0,"01 : 00 : 24.57","-33 : 50 : 51.8",-0.797891811959641,0.263586168620879
"1448","Scl","1448",0.999,111,0,"01 : 00 : 30.97","-33 : 50 : 55.6",-0.798168155757873,0.264051589754744
"1449","Scl","1449",0.993,110,0,"01 : 00 : 29.20","-33 : 49 : 49.9",-0.793390316930539,0.263922871722409
"1450","Scl","1450",1,119,0,"01 : 00 : 27.14","-33 : 49 : 14.8",-0.790837772899497,0.263773064294946
"1451","Scl","1451",1,111,0,"01 : 00 : 26.98","-33 : 48 : 31.2",-0.787667091425041,0.2637614287666
"1452","Scl","1452",1,106,0,"01 : 00 : 27.86","-33 : 47 : 38.1",-0.783805550455004,0.263825424172506
"1453","Scl","1453",0,-113,0,"01 : 00 : 41.82","-33 : 36 : 14.7",-0.734107300004465,0.26484062402075
"1454","Scl","1454",1,119,0,"01 : 00 : 48.98","-33 : 40 : 21.0",-0.752018741453057,0.265361313914261
"1455","Scl","1455",1,110,0,"01 : 01 : 08.29","-33 : 39 : 11.6",-0.746971831032706,0.266765576741595
"1456","Scl","1456",0.999,116,0,"01 : 01 : 04.06","-33 : 40 : 19.4",-0.75190238616959,0.266457962460931
"1457","Scl","1457",1,99,0,"01 : 00 : 54.85","-33 : 42 : 13.1",-0.760170883500914,0.265788192360478
"1458","Scl","1458",1,101,0,"01 : 00 : 59.08","-33 : 43 : 27.0",-0.765545043156013,0.266095806641142
"1459","Scl","1459",1,114,0,"01 : 01 : 14.85","-33 : 48 : 58.6",-0.789659675654401,0.267242633403807
"1460","Scl","1460",0.015,111,0,"01 : 01 : 07.36","-33 : 47 : 01.2",-0.781122106730062,0.26669794523308
"1461","Scl","1461",0.998,113,0,"01 : 01 : 15.41","-33 : 46 : 45.1",-0.779951281690183,0.26728335775302
"1462","Scl","1462",0,246,0,"01 : 01 : 17.73","-33 : 44 : 39.3",-0.770802847527646,0.267452072914046
"1463","Scl","1463",0.999,114,0,"01 : 00 : 37.23","-33 : 53 : 09.3",-0.807891094132525,0.264506829801306
"1464","Scl","1464",1,124,0,"01 : 00 : 57.27","-33 : 50 : 48.1",-0.797622740366625,0.265964179726721
"1465","Scl","1465",1,110,0,"01 : 00 : 51.80","-33 : 50 : 32.0",-0.796451915326746,0.265566390101371
"1466","Scl","1466",1,113,0,"01 : 00 : 44.69","-33 : 50 : 03.4",-0.794372064634786,0.265049336310467
"1467","Scl","1467",1,110,0,"01 : 01 : 01.04","-33 : 47 : 10.3",-0.781783877404777,0.266238341863388
"1468","Scl","1468",1,117,0,"01 : 00 : 52.96","-33 : 45 : 13.2",-0.773268125096088,0.265650747681884
"1469","Scl","1469",1,125,0,"00 : 59 : 54.69","-33 : 42 : 47.1",-0.762643433274572,0.261413233702146
"1470","Scl","1470",0.999,113,0,"00 : 59 : 56.92","-33 : 41 : 56.5",-0.758963697434951,0.261575403878477
"1471","Scl","1471",1,123,0,"01 : 00 : 24.32","-33 : 36 : 54.7",-0.737016182091122,0.263567988107837
"1472","Scl","1472",1,108,0,"01 : 00 : 25.19","-33 : 41 : 46.1",-0.75820738809242,0.263631256293222
"1473","Scl","1473",0.999,95,0,"01 : 00 : 45.94","-33 : 36 : 04.7",-0.733380079482801,0.265140238875675
"1474","Scl","1474",1,106,0,"01 : 00 : 10.61","-33 : 49 : 01.6",-0.7898778418109,0.262570968772635
"1475","Scl","1475",0.998,89,0,"00 : 59 : 53.24","-33 : 47 : 51.6",-0.78478729815925,0.261307786726504
"1476","Scl","1476",0.989,96,0,"01 : 00 : 08.99","-33 : 49 : 34.7",-0.792284941737609,0.262453159048126
"1477","Scl","1477",1,111,0,"01 : 00 : 03.27","-33 : 47 : 44.4",-0.784263699383652,0.262037188909734
"1478","Scl","1478",1,107,0,"01 : 00 : 59.04","-33 : 51 : 11.7",-0.799338980797753,0.266092897759055
"1479","Scl","1479",0.999,92,0,"01 : 00 : 12.77","-33 : 38 : 53.6",-0.745662834093711,0.262728048405315
"1480","Scl","1480",1,107,0,"01 : 00 : 21.28","-33 : 40 : 08.1",-0.75108062698011,0.263346913069251
"1481","Scl","1481",1,104,0,"00 : 59 : 57.83","-33 : 43 : 12.6",-0.764497845604816,0.261641580945948
"1482","Scl","1482",0.999,100,0,"01 : 00 : 16.15","-33 : 37 : 08.6",-0.738027018616236,0.262973848941637
"1483","Scl","1483",1,105,0,"00 : 59 : 52.77","-33 : 41 : 52.6",-0.758680081431502,0.261273607361986
"1484","Scl","1484",1,128,0,"00 : 59 : 56.26","-33 : 40 : 31.3",-0.752767778590371,0.261527407324047
"1485","Scl","1485",1,106,0,"00 : 59 : 58.25","-33 : 40 : 30.1",-0.752680512127771,0.261672124207858
"1486","Scl","1486",0.991,87,0,"00 : 59 : 59.78","-33 : 40 : 29.8",-0.752658695512121,0.261783388947673
"1487","Scl","1487",1,111,0,"01 : 00 : 00.05","-33 : 40 : 56.9",-0.754629463125832,0.261803023901758
"1488","Scl","1488",1,102,0,"01 : 00 : 03.72","-33 : 40 : 52.6",-0.754316758301516,0.262069913833209
"1489","Scl","1489",1,119,0,"01 : 00 : 06.76","-33 : 43 : 05.2",-0.763959702418785,0.262290988871794
"1490","Scl","1490",1,103,0,"01 : 00 : 07.44","-33 : 43 : 19.9",-0.765028716585631,0.262340439867268
"1491","Scl","1491",1,107,0,"00 : 59 : 59.98","-33 : 50 : 54.7",-0.798102705910924,0.261797933358106
"1492","Scl","1492",1,121,0,"01 : 00 : 04.43","-33 : 46 : 50.9",-0.780373069592748,0.262121546490247
"1493","Scl","1493",1,107,0,"01 : 00 : 13.16","-33 : 46 : 17.8",-0.777965969666039,0.26275641000566
"1494","Scl","1494",1,109,0,"00 : 59 : 46.05","-33 : 45 : 36.1",-0.774933460090699,0.260784915171428
"1495","Scl","1495",1,101,0,"00 : 59 : 44.16","-33 : 45 : 25.1",-0.774133517516868,0.260647470492833
"1496","Scl","1496",1,109,0,"00 : 59 : 48.43","-33 : 42 : 54.9",-0.76321066528147,0.260957993655584
"1497","Scl","1497",0,-175,0,"01 : 00 : 04.93","-33 : 38 : 58.6",-0.746026444354543,0.26215790751633
"1498","Scl","1498",0.809,75,0,"01 : 00 : 10.36","-33 : 41 : 08.1",-0.755443950110096,0.262552788259594
"1499","Scl","1499",1,118,0,"01 : 00 : 08.47","-33 : 42 : 03.8",-0.759494568415766,0.262415343580999
"1500","Scl","1500",1,126,0,"01 : 00 : 10.19","-33 : 42 : 39.9",-0.762119834498974,0.262540425510725
"1501","Scl","1501",1,115,0,"01 : 00 : 16.65","-33 : 44 : 05.1",-0.768315753343554,0.26301020996772
"1502","Scl","1502",1,116,0,"01 : 00 : 20.17","-33 : 39 : 44.6",-0.749371658754199,0.263266191591346
"1503","Scl","1503",1,115,0,"01 : 00 : 22.01","-33 : 39 : 48.1",-0.749626185936781,0.263400000167333
"1504","Scl","1504",1,105,0,"01 : 00 : 15.53","-33 : 42 : 36.9",-0.761901668342475,0.262928761269294
"1505","Scl","1505",0.997,111,0,"01 : 00 : 21.38","-33 : 43 : 29.8",-0.765748664902079,0.263354185274468
"1506","Scl","1506",1,117,0,"01 : 00 : 20.30","-33 : 50 : 34.1",-0.796604631636295,0.263275645458128
"1507","Scl","1507",1,109,0,"01 : 00 : 12.54","-33 : 49 : 01.6",-0.7898778418109,0.262711322333316
"1508","Scl","1508",1,100,0,"01 : 00 : 19.77","-33 : 46 : 03.0",-0.776889683293976,0.26323710277048
"1509","Scl","1509",0.996,138,0,"01 : 00 : 12.64","-33 : 53 : 09.4",-0.807898366337742,0.262718594538533
"1510","Scl","1510",0.999,111,0,"01 : 00 : 11.25","-33 : 49 : 26.6",-0.791695893115061,0.262617510886022
"1511","Scl","1511",0.998,108,0,"01 : 00 : 11.75","-33 : 48 : 31.7",-0.787703452451124,0.262653871912105
"1512","Scl","1512",0.998,95,0,"01 : 00 : 13.63","-33 : 46 : 02.9",-0.776882411088759,0.262790589370178
"1513","Scl","1513",1,124,0,"01 : 00 : 15.26","-33 : 45 : 49.9",-0.775937024410596,0.262909126315209
"1514","Scl","1514",0.996,93,0,"01 : 00 : 26.56","-33 : 36 : 05.3",-0.733423712714101,0.26373088550469
"1515","Scl","1515",1,104,0,"01 : 00 : 24.06","-33 : 39 : 38.2",-0.748906237620333,0.263549080374274
"1516","Scl","1516",0.999,94,0,"01 : 00 : 22.57","-33 : 40 : 44.9",-0.753756798499834,0.263440724516546
"1517","Scl","1517",1,113,0,"01 : 00 : 24.97","-33 : 44 : 06.0",-0.768381203190504,0.263615257441745
"1518","Scl","1518",1,113,0,"01 : 00 : 32.53","-33 : 36 : 54.0",-0.736965276654606,0.264165036156123
"1519","Scl","1519",0,31,0,"01 : 00 : 34.10","-33 : 37 : 15.6",-0.738536072981401,0.264279209778025
"1520","Scl","1520",1,121,0,"01 : 00 : 35.20","-33 : 37 : 47.1",-0.740826817624643,0.264359204035408
"1521","Scl","1521",1,105,0,"01 : 00 : 36.00","-33 : 39 : 01.6",-0.746244610511042,0.264417381677141
"1522","Scl","1522",1,114,0,"01 : 00 : 38.02","-33 : 41 : 05.2",-0.755233056158813,0.264564280222517
"1523","Scl","1523",0.61,76,0,"01 : 00 : 46.40","-33 : 36 : 21.6",-0.734609082164413,0.265173691019672
"1524","Scl","1524",0.995,88,0,"01 : 00 : 45.05","-33 : 38 : 35.8",-0.744368381565148,0.265075516249247
"1525","Scl","1525",1,123,0,"01 : 00 : 35.92","-33 : 42 : 35.4",-0.761792585264225,0.264411563912968
"1526","Scl","1526",1,122,0,"01 : 00 : 33.05","-33 : 43 : 02.3",-0.763748808467502,0.26420285162325
"1527","Scl","1527",1,116,0,"01 : 00 : 47.95","-33 : 42 : 08.2",-0.759814545445298,0.26528641020053
"1528","Scl","1528",0.999,128,0,"01 : 01 : 17.84","-33 : 43 : 21.7",-0.765159616279531,0.267460072339784
"1529","Scl","1529",0.999,114,0,"01 : 00 : 32.17","-33 : 50 : 01.6",-0.794241164940886,0.264138856217343
"1530","Scl","1530",1,103,0,"01 : 00 : 33.05","-33 : 48 : 40.2",-0.788321589894539,0.26420285162325
"1531","Scl","1531",0,-63,0,"00 : 55 : 16.33","-33 : 31 : 33.0",-0.713621497909182,0.241170323261098
"1532","Scl","1532",0,31,0,"00 : 55 : 21.68","-33 : 24 : 09.7",-0.681383812183803,0.241559386240189
"1533","Scl","1533",0,107,0,"00 : 55 : 23.45","-33 : 24 : 09.9",-0.681398356594236,0.241688104272523
"1534","Scl","1534",0,2,0,"00 : 55 : 02.54","-33 : 29 : 32.2",-0.704836674007477,0.240167486161723
"1535","Scl","1535",0,76,0,"00 : 54 : 57.52","-33 : 26 : 39.5",-0.692277575598334,0.239802421459848
"1536","Scl","1536",0,10,0,"00 : 55 : 49.70","-33 : 21 : 58.6",-0.671849951144784,0.243597058141892
"1537","Scl","1537",0,-18,0,"00 : 56 : 02.78","-33 : 22 : 10.2",-0.672693526949914,0.244548262584229
"1538","Scl","1538",0,-10,0,"00 : 56 : 24.48","-33 : 23 : 51.3",-0.680045726423941,0.24612633111624
"1539","Scl","1539",0.992,120,0,"00 : 55 : 46.34","-33 : 30 : 23.8",-0.708589131899265,0.243352712046613
"1540","Scl","1540",0.997,113,0,"00 : 56 : 08.66","-33 : 27 : 36.7",-0.696437276982254,0.244975868250967
"1541","Scl","1541",0,112,0,"00 : 56 : 22.75","-33 : 25 : 05.2",-0.68541988607904,0.246000521965992
